gene	adipocytes	cd4	MVEC	m1_macro	m2_macro
ENSG00000198959.7	51.04372806642077	2.006405578720421	1268.1191332792198	569.4944866434046	2773.8845257124412	
ENSG00000203747.5	1.0	1.0	1.0	215.52264289744357	351.50873158919416	
ENSG00000204291.6	258.36730390202496	1.0	12.386518753682253	9.186852187684835	2.400223942528317	
ENSG00000204301.5	1.0	1.5259768423220617	199.54295995848844	1.8980234294467713	1.0786385629287798	
ENSG00000204472.8	1.0	17.354814148183074	1.0	152.3452993582918	417.34481760714766	
ENSG00000204681.6	22.82368584098855	65.0855295526504	36.3637870046068	1774.8096408064803	9.015141800394156	
ENSG00000205268.6	4.9297351315087266	483.41446256765244	10.475837941144507	7.238291445158184	9.853985231868283	
ENSG00000205336.7	1.0444903472103901	1.2838875389386695	238.0579446206279	1.2786220728981328	14.638887631114573	
ENSG00000205358.3	1.0	1.0	1.0	594.6088182676353	2.1936840007506913	
ENSG00000205364.3	1.0	1.0	1.0	608.90936146894	1.0	
ENSG00000211445.7	1625.9062835031618	1.0728967312626256	4.609167220277041	3.5094880200497967	20.490828564157773	
ENSG00000213402.2	1.0	557.6246589358459	1.0	1.104181601064073	1.7680774062334619	
ENSG00000213413.2	1.0	100.14266746105284	2.6377204663014844	1.0	1.0	
ENSG00000213658.6	2.613568939726196	734.6808103148757	3.1992726670458795	3.823382910130081	1.9931360231891768	
ENSG00000213886.3	1.0	1.0	28.258960230176445	1913.8249963979424	1.131727066247011	
ENSG00000214944.5	25.557485951115236	1.0	262.70451049880756	1.0	1.0	
ENSG00000215788.5	6.991423908190033	386.23684026291573	27.773132579921405	1.0537424108665583	8.923593039469612	
ENSG00000216490.3	1.696102996468691	13.685863526787784	3.4953944829478325	1717.7560711620565	679.5676106170855	
ENSG00000223953.3	5.980965455413629	1.0	70.29514351697271	1.0	1.0414040359804748	
ENSG00000224383.3	1.0	66.31615688982433	319.71664372136456	4.026400487773531	1.0826376390325048	
ENSG00000224389.4	119.41220511661187	1.204977825860562	1.0	4.625547510688904	1.0	
ENSG00000224940.4	96.97583491177043	1.0	1.0	1.0	1.0	
ENSG00000227507.2	1.0	409.197259029143	36.84840017964015	2.016354814508288	1.0	
ENSG00000235568.2	1.0	1.0	1.0	213.49155409035086	57.21914553577486	
ENSG00000235718.3	5.971795570538939	1.0	70.24903386048291	1.0	1.0408461553418864	
ENSG00000243649.4	6.9037539785944695	1.810257436280523	2.0102717895579465	1121.6099995952277	51.78920459699465	
ENSG00000244255.1	6.158372870192342	1.0	1.8188042804615698	1032.4149257145962	60.56508972478966	
ENSG00000244482.5	1.0	1.0	1.0	246.92071088953287	78.94077333849711	
ENSG00000244731.3	99.73518543944432	1.5048170988561171	1.0	3.23517256306077	1.0	
ENSG00000246223.4	1.0	57.010491534228635	1.04183418500403	1.0	1.0	
ENSG00000249437.3	1.0	1.0	1.0	2.8479124263053515	65.32492724326582	
ENSG00000249751.1	1.0	1.0	153.7511962333986	1.0	1.0	
ENSG00000251322.3	21.629606518073807	1.0	193.44087558260273	4.142425079891213	2.696941236938117	
ENSG00000254709.2	1.0	214.65570635032105	1.0	1.0	1.0	
ENSG00000257017.4	58.83004368910072	1.0	1.0	1.0	1.0	
ENSG00000258227.2	1.0	1.0	1.0	1.094031454976923	97.34846561896015	
ENSG00000259159.1	5.979914410409274	1.0	70.2723836936394	1.0	1.0414040359804748	
ENSG00000263264.1	1.0	84.77440663066454	1.0	1.0	1.0	
ENSG00000270466.1	1.0	335.6076068184976	1.0	1.0	1.0	
ENSG00000273047.1	2.381708401058133	130.6260194774424	3.0824440896041683	1.413325893294492	1.1913646075544961	
ENSG00000273259.1	71.29530737309707	1.0	1.0	1.0228599696309353	1.0	
